farm_id,field_id,region,latitude,longitude,elevation,soil_type,soil_ph,organic_matter_percent,nitrogen_content,phosphorus_content,potassium_content,avg_temperature,annual_rainfall,humidity_percent,solar_radiation,crop_type,crop_variety,planting_date,harvest_date,fertilizer_type,fertilizer_amount_kg_ha,irrigation_method,irrigation_frequency_days,tillage_type,seed_rate_kg_ha,pest_pressure,disease_pressure,pesticide_used,yield_per_hectare,cost_per_hectare,revenue_per_hectare,profit_per_hectare,water_usage_mm,carbon_footprint_kg_co2,pH_soil_ph,OrganicMatter_organic_matter_percent,Nitrogen_nitrogen_content,Phosphorus_phosphorus_content,Potassium_potassium_content,Rainfall_annual_rainfall,Temperature_avg_temperature,Yield_yield_per_hectare,Profit_profit_per_hectare,WaterUsage_water_usage_mm,CarbonFootprint_carbon_footprint_kg_co2,planting_month,planting_season,growing_days,growing_period_category,profit_margin,profit_margin_category,cost_efficiency,cost_efficiency_category,water_efficiency,water_efficiency_category,carbon_efficiency,carbon_efficiency_category,sustainable_practices_count,sustainability_level,elevation_category,humidity_category,solar_radiation_category
FARM_01781,FIELD_FARM_01781_1,Great_Plains,47.063201,-90.242194,1360.2,Sandy_Loam,6.71,2.9,35.9,73.6,265.3,12.6,524.9,70.6,25.0,Lettuce,Lettuce_Standard,2023-03-16,2023-07-20,Organic_Compost,2447.8,Drip_Irrigation,1,No_Till,1.9,Medium,Low,No,25.89,1436.22,26622.4,25186.18,2135.2,259.5,Neutral,Medium,Medium,High,High,Medium,Cool,VeryHigh,VeryHigh,nan,Low,3,Spring,126,Long,94.6052196646433,High,0.01802648619292309,VeryHigh,0.012125327838141627,Low,0.09976878612716764,VeryHigh,4,VeryHigh,Mountain,Humid,High
FARM_01782,FIELD_FARM_01782_3,California_Central_Valley,36.823832,-118.08747,596.8,Loam,6.98,2.18,18.9,49.0,93.2,18.0,372.2,49.1,23.3,Wheat,Winter_Wheat,2023-09-20,2024-01-15,Organic_Compost,1591.1,Micro_Sprinkler,6,Strip_Till,122.5,High,Low,Yes,2.96,1458.72,733.55,-725.17,502.5,280.6,Neutral,Medium,Low,Medium,Low,Low,Moderate,Medium,Low,High,Low,9,Fall,117,Medium,-98.8576102515166,Loss,0.0020291762641219697,Low,0.005890547263681592,Low,0.010548823948681396,Medium,2,High,Highland,Dry,High
FARM_01783,FIELD_FARM_01783_2,California_Central_Valley,38.05934,-120.70988,576.3,Clay,6.84,4.77,46.0,61.0,180.0,18.7,312.5,63.3,26.7,Beans,Beans_Standard,2023-03-23,2023-07-08,Nitrogen_High,145.0,Micro_Sprinkler,9,Deep_Till,59.8,Low,Low,No,3.03,1263.37,1166.54,-96.82,336.2,690.9,Neutral,High,High,High,Medium,Low,Moderate,Medium,Medium,Medium,High,3,Spring,107,Medium,-8.29975825946817,Loss,0.00239834727751965,Low,0.00901249256395003,Low,0.00438558402084238,Low,2,High,Highland,Moderate,VeryHigh
FARM_01784,FIELD_FARM_01784_1,Southwest,36.463469,-99.997154,322.8,Sandy,6.63,0.81,13.1,77.7,74.2,19.6,349.6,45.2,19.5,Carrots,Carrots_Standard,2023-03-18,2023-08-08,Phosphorus_High,127.4,Sprinkler,5,Reduced_Till,3.3,Medium,Medium,Yes,20.55,1160.25,9633.57,8473.32,708.4,407.6,Neutral,Low,Low,High,Low,Low,Moderate,High,VeryHigh,High,Medium,3,Spring,143,Long,87.95617823921972,High,0.01771170006464124,VeryHigh,0.029009034443817056,Medium,0.050417075564278706,High,0,Low,Rolling,Dry,Moderate
FARM_01785,FIELD_FARM_01785_5,Great_Plains,41.756575,-94.414801,174.6,Silt,7.61,3.42,27.6,69.4,242.0,10.6,736.2,83.2,23.1,Wheat,Spring_Wheat,2023-09-05,2023-12-29,No_Fertilizer,0.0,Rainfall_Only,0,Deep_Till,140.0,Medium,Low,No,4.58,890.66,1372.02,481.36,0.0,250.4,Alkaline,Medium,Medium,High,High,Medium,Cool,Medium,Medium,Low,Low,9,Fall,115,Medium,35.08403667585021,High,0.005142254058787866,High,0.0,None,0.01829073482428115,High,1,Medium,Lowland,Humid,High
FARM_01786,FIELD_FARM_01786_3,Midwest,43.265634,-84.651262,641.4,Clay,7.27,3.54,31.2,15.2,79.7,8.5,808.2,63.6,15.0,Wheat,Durum_Wheat,2023-11-20,2024-03-01,Organic_Compost,2206.9,Rainfall_Only,0,Minimum_Till,103.5,Medium,Medium,No,4.26,1409.12,1302.6,-106.52,0.0,223.9,Alkaline,Medium,Medium,Low,Low,High,Cool,Medium,Medium,Low,Low,11,Fall,102,Medium,-8.17749117150315,Loss,0.0030231633927557625,Medium,0.0,None,0.0190263510495757,High,2,High,Highland,Moderate,Low
FARM_01787,FIELD_FARM_01787_2,Southwest,28.29676,-122.108985,1256.0,Loam,7.36,3.24,29.7,41.4,203.1,22.6,340.5,68.4,18.1,Cotton,Cotton_Standard,2023-04-19,2023-08-08,Urea,198.5,Micro_Sprinkler,12,Reduced_Till,16.2,Low,Low,Yes,2.39,1106.58,4531.68,3425.1,221.4,661.6,Alkaline,Medium,Medium,Medium,High,Low,Moderate,Low,High,Medium,High,4,Spring,111,Medium,75.58124139392012,High,0.002159807695783405,Low,0.01079494128274616,Low,0.0036124546553808947,Low,1,Medium,Mountain,Moderate,Moderate
FARM_01788,FIELD_FARM_01788_1,Northeast,44.123282,-76.357805,514.1,Silt,7.29,3.17,28.3,64.6,68.0,9.9,969.4,55.1,28.9,Carrots,Carrots_Standard,2023-03-13,2023-06-28,Potassium_High,134.7,Rainfall_Only,0,No_Till,3.5,High,Low,Yes,35.19,665.08,12664.05,11998.96,0.0,174.2,Alkaline,Medium,Medium,High,Low,High,Cool,VeryHigh,VeryHigh,Low,Low,3,Spring,107,Medium,94.7482045633111,High,0.0529109280086606,VeryHigh,0.0,None,0.20200918484500574,VeryHigh,1,Medium,Highland,Moderate,VeryHigh
FARM_01789,FIELD_FARM_01789_3,Midwest,41.804758,-101.352379,750.4,Loam,7.07,2.48,15.3,36.2,126.3,9.6,1052.3,40.6,15.6,Peas,Peas_Standard,2023-03-22,2023-07-10,Potassium_High,142.0,Subsurface_Drip,9,Conventional_Till,49.1,Medium,Low,No,1.7,1037.88,543.85,-494.03,278.0,484.0,Alkaline,Medium,Low,Medium,Medium,High,Cool,Low,Low,Medium,Medium,3,Spring,110,Medium,-90.8393858600717,Loss,0.0016379542914402433,Low,0.006115107913669065,Low,0.003512396694214876,Low,1,Medium,Highland,Dry,Low
FARM_01790,FIELD_FARM_01790_5,California_Central_Valley,39.892894,-121.42222,1365.7,Loam,6.96,4.82,35.4,13.6,219.1,16.8,387.7,72.6,19.6,Soybeans,Maturity_Group_3,2023-05-10,2023-09-03,Organic_Compost,1764.8,Micro_Sprinkler,12,Conventional_Till,55.1,Low,High,Yes,2.03,1597.14,760.04,-837.1,256.6,368.6,Neutral,High,Medium,Low,High,Low,Moderate,Low,Low,Medium,Medium,5,Spring,116,Medium,-110.13894005578655,nan,0.0012710219517387327,Low,0.007911145752143413,Low,0.005507325013564839,Low,2,High,Mountain,Humid,Moderate
FARM_01791,FIELD_FARM_01791_3,Midwest,47.617691,-103.150906,651.2,Silt,7.18,2.43,32.2,50.2,77.0,9.9,1019.4,60.3,28.1,Peas,Peas_Standard,2023-04-23,2023-08-27,NPK_Balanced,154.0,Rainfall_Only,0,Minimum_Till,47.5,Low,Low,Yes,2.63,867.12,970.88,103.76,0.0,435.7,Alkaline,Medium,Medium,High,Low,High,Cool,Low,Medium,Low,Medium,4,Spring,126,Long,10.68721160184575,Medium,0.003033028877202694,Medium,0.0,None,0.006036263484048657,Low,0,Low,Highland,Moderate,VeryHigh
FARM_01792,FIELD_FARM_01792_2,Southwest,28.212828,-109.114138,894.1,Loam,6.96,3.04,21.5,73.0,288.9,22.3,476.6,64.2,29.6,Tomatoes,Cherry,2023-05-10,2023-08-27,NPK_Balanced,164.6,Subsurface_Drip,8,Minimum_Till,0.5,Low,Low,No,72.4,1018.69,60882.92,59864.22,315.3,575.5,Neutral,Medium,Medium,High,High,Medium,Moderate,VeryHigh,VeryHigh,Medium,Medium,5,Spring,109,Medium,98.3267885311677,High,0.07107167047875212,VeryHigh,0.22962258166825247,High,0.12580364900086882,VeryHigh,1,Medium,Highland,Moderate,VeryHigh
FARM_01793,FIELD_FARM_01793_4,Midwest,45.066604,-102.941677,1217.0,Loam,6.61,4.32,46.5,72.0,53.6,11.2,901.6,49.3,22.5,Corn,Flint_Corn,2023-03-08,2023-07-30,NPK_Balanced,91.9,Subsurface_Drip,8,Strip_Till,26.1,Low,Medium,Yes,10.41,963.52,2187.46,1223.94,269.1,507.2,Neutral,High,High,High,Low,High,Cool,High,High,Medium,Medium,3,Spring,144,Long,55.9525659897781,High,0.010804134838923946,High,0.038684503901895206,Medium,0.020524447949526816,High,0,Low,Mountain,Dry,High
FARM_01794,FIELD_FARM_01794_4,Midwest,39.532954,-83.237439,1394.8,Sandy_Loam,6.4,3.49,25.4,47.6,92.6,9.8,1156.5,75.7,26.7,Wheat,Winter_Wheat,2023-11-04,2024-02-05,Phosphorus_High,79.2,Rainfall_Only,0,Deep_Till,140.9,Medium,High,Yes,3.15,1324.76,644.55,-680.21,0.0,470.7,Neutral,Medium,Medium,Medium,Low,High,Cool,Medium,Low,Low,Medium,11,Fall,93,Medium,-105.53254208362424,nan,0.0023777891844560524,Low,0.0,None,0.006692160611854684,Low,0,Low,Mountain,Humid,VeryHigh
FARM_01795,FIELD_FARM_01795_2,Pacific_Northwest,48.117158,-123.933377,739.6,Sandy_Loam,6.82,2.12,23.0,64.2,225.7,10.4,1970.4,81.7,24.1,Potatoes,Russet,2023-04-09,2023-08-19,Potassium_High,155.4,Subsurface_Drip,9,Deep_Till,2028.6,Medium,Low,Yes,33.06,6205.23,12484.28,6279.05,252.0,443.0,Neutral,Medium,Medium,High,High,High,Cool,VeryHigh,High,Medium,Medium,4,Spring,132,Long,50.295651811718415,High,0.005327763837923816,High,0.1311904761904762,High,0.074627539503386,VeryHigh,0,Low,Highland,Humid,High
FARM_01796,FIELD_FARM_01796_2,Great_Plains,45.577547,-91.440503,204.3,Clay,6.49,5.0,52.4,51.3,68.7,12.7,748.8,62.7,22.4,Soybeans,Maturity_Group_4,2023-05-09,2023-08-25,Phosphorus_High,109.9,Rainfall_Only,0,Reduced_Till,58.9,Medium,Low,No,4.15,850.57,2146.46,1295.89,0.0,283.1,Neutral,High,High,High,Low,Medium,Cool,Medium,High,Low,Low,5,Spring,108,Medium,60.37335892585932,High,0.0048790810868006166,High,0.0,None,0.014659131049099258,Medium,1,Medium,Rolling,Moderate,High
FARM_01797,FIELD_FARM_01797_1,Northeast,40.426923,-75.057158,972.5,Sandy_Loam,7.17,1.74,21.6,72.5,229.2,9.8,828.7,76.7,23.4,Wheat,Winter_Wheat,2023-09-13,2024-01-19,Phosphorus_High,105.0,Subsurface_Drip,5,Conventional_Till,116.3,Medium,Low,No,5.32,1330.5,1656.26,325.76,368.1,439.8,Alkaline,Low,Medium,High,High,High,Cool,Medium,Medium,Medium,Medium,9,Fall,128,Long,19.668409549225363,Medium,0.003998496805712138,Medium,0.014452594403694648,Low,0.012096407457935426,Medium,1,Medium,Highland,Humid,High
FARM_01798,FIELD_FARM_01798_4,Southeast,31.627474,-89.081643,874.7,Sandy,6.3,1.37,11.3,27.5,109.2,20.0,1588.0,64.1,16.2,Carrots,Carrots_Standard,2023-03-03,2023-06-26,NPK_Balanced,92.0,Rainfall_Only,0,Reduced_Till,3.2,Medium,Medium,No,27.71,719.23,9508.87,8789.64,0.0,492.7,Neutral,Low,Low,Medium,Medium,High,Moderate,VeryHigh,VeryHigh,Low,Medium,3,Spring,115,Medium,92.43622007662317,High,0.03852731393295608,VeryHigh,0.0,None,0.056241120357215346,VeryHigh,1,Medium,Highland,Moderate,Low
FARM_01799,FIELD_FARM_01799_1,Northeast,41.714798,-67.99609,1324.3,Clayey_Loam,6.65,4.44,49.6,74.1,211.2,7.0,1270.3,84.3,16.6,Carrots,Carrots_Standard,2023-03-19,2023-08-16,Potassium_High,153.3,Rainfall_Only,0,Conventional_Till,2.4,High,High,No,24.81,756.67,9941.77,9185.1,0.0,412.7,Neutral,High,High,High,High,High,Cool,VeryHigh,VeryHigh,Low,Medium,3,Spring,150,Long,92.38898103657598,High,0.03278840181320787,VeryHigh,0.0,None,0.060116307244972134,VeryHigh,1,Medium,Mountain,Humid,Low
FARM_01800,FIELD_FARM_01800_3,California_Central_Valley,38.387228,-121.266225,959.2,Sandy_Loam,7.13,2.64,30.0,16.2,269.3,17.6,472.4,60.0,25.2,Potatoes,Red,2023-03-02,2023-06-12,Potassium_High,102.8,Subsurface_Drip,6,Minimum_Till,2659.4,Low,Low,No,52.11,7386.48,15297.61,7911.13,244.4,349.7,Alkaline,Medium,Medium,Low,High,Medium,Moderate,VeryHigh,VeryHigh,Medium,Medium,3,Spring,102,Medium,51.7148103527283,High,0.007054781167755142,High,0.21321603927986907,High,0.14901344009150702,VeryHigh,1,Medium,Highland,Moderate,High
FARM_01801,FIELD_FARM_01801_2,Great_Plains,47.609221,-90.912061,990.9,Clayey_Loam,6.81,4.19,36.3,30.1,92.1,10.9,626.5,79.9,20.8,Beans,Beans_Standard,2023-05-14,2023-09-30,Phosphorus_High,117.8,Sprinkler,6,No_Till,47.2,Medium,Medium,No,2.65,844.02,933.35,89.34,424.6,378.7,Neutral,High,Medium,Medium,Low,Medium,Cool,Low,Medium,High,Medium,5,Spring,139,Long,9.571971929072696,Low,0.003139736025212673,Medium,0.006241168158266603,Low,0.006997623448640085,Low,2,High,Highland,Humid,Moderate
FARM_01802,FIELD_FARM_01802_1,Southwest,26.86525,-105.66628,1319.2,Loam,7.44,2.62,34.7,70.8,242.5,19.3,286.6,51.7,27.2,Corn,Sweet_Corn,2023-04-08,2023-07-13,NPK_Balanced,137.4,Drip_Irrigation,1,No_Till,26.8,Medium,Low,No,8.17,830.11,1509.76,679.65,1746.8,372.3,Alkaline,Medium,Medium,High,High,Low,Moderate,High,High,nan,Medium,4,Spring,96,Medium,45.0170888088173,High,0.009842069123369192,High,0.004677123883673002,None,0.021944668278270213,High,3,VeryHigh,Mountain,Moderate,VeryHigh
FARM_01803,FIELD_FARM_01803_2,Southeast,25.048365,-84.702323,896.0,Clay,7.47,4.39,34.9,74.9,224.7,20.8,1320.8,74.9,28.4,Soybeans,Maturity_Group_3,2023-04-08,2023-08-16,Phosphorus_High,120.7,Rainfall_Only,0,Minimum_Till,63.8,Medium,Medium,Yes,2.86,933.25,1114.52,181.27,0.0,353.3,Alkaline,High,Medium,High,High,High,Moderate,Medium,Medium,Low,Medium,4,Spring,130,Long,16.26440081828949,Medium,0.003064559335654969,Medium,0.0,None,0.008095103311633172,Medium,0,Low,Highland,Humid,VeryHigh
FARM_01804,FIELD_FARM_01804_1,California_Central_Valley,36.298469,-121.504972,1422.5,Clayey_Loam,6.83,2.74,24.8,58.3,102.4,17.5,356.2,75.5,18.2,Soybeans,Maturity_Group_4,2023-05-23,2023-09-22,Organic_Compost,1481.4,Micro_Sprinkler,7,Reduced_Till,55.6,Low,Medium,Yes,2.69,1247.87,1306.9,59.04,451.3,295.4,Neutral,Medium,Medium,High,Medium,Low,Moderate,Low,Medium,High,Low,5,Spring,122,Long,4.517560639681689,Low,0.00215567326724739,Low,0.00596055838688234,Low,0.009106296547054842,Medium,2,High,Mountain,Humid,Moderate
FARM_01805,FIELD_FARM_01805_3,Pacific_Northwest,46.961245,-124.411092,774.7,Sandy,6.82,1.12,8.6,61.1,99.9,10.0,617.6,83.3,18.7,Carrots,Carrots_Standard,2023-04-05,2023-07-13,NPK_Balanced,136.2,Sprinkler,4,Minimum_Till,2.8,Low,Medium,No,26.05,960.58,12396.48,11435.9,607.9,461.3,Neutral,Low,Low,High,Low,Medium,Cool,VeryHigh,VeryHigh,High,Medium,4,Spring,99,Medium,92.2511874338522,High,0.027119032251348145,VeryHigh,0.042852442835992766,High,0.056470843269022325,VeryHigh,1,Medium,Highland,Humid,Moderate
FARM_01806,FIELD_FARM_01806_3,Midwest,47.662218,-94.803556,842.9,Clay,6.98,4.87,38.9,56.8,148.5,11.6,677.7,52.9,16.0,Beans,Beans_Standard,2023-04-09,2023-07-28,Urea,220.3,Subsurface_Drip,12,No_Till,42.1,Medium,Low,No,2.82,1041.24,976.15,-65.09,197.9,628.1,Neutral,High,Medium,High,Medium,Medium,Cool,Medium,Medium,Low,High,4,Spring,110,Medium,-6.668032576960509,Loss,0.002708309323498905,Medium,0.014249621020717532,Low,0.004489730934564559,Low,2,High,Highland,Moderate,Low
FARM_01807,FIELD_FARM_01807_5,Northeast,42.287175,-70.79386,157.0,Clay,6.64,5.65,44.0,21.4,277.1,11.6,1160.1,50.0,17.6,Soybeans,Maturity_Group_3,2023-04-10,2023-08-05,Organic_Compost,1777.2,Rainfall_Only,0,Minimum_Till,66.5,High,Medium,Yes,2.29,1353.09,1279.37,-73.72,0.0,234.2,Neutral,High,High,Low,High,High,Cool,Low,Medium,Low,Low,4,Spring,117,Medium,-5.762211088270009,Loss,0.001692422529173965,Low,0.0,None,0.00977796754910333,Medium,1,Medium,Lowland,Dry,Low
FARM_01808,FIELD_FARM_01808_4,Pacific_Northwest,48.801014,-115.669358,736.4,Loam,7.11,2.98,19.5,47.9,260.2,12.4,2153.7,49.7,21.4,Corn,Dent_Corn,2023-05-03,2023-09-14,NPK_Balanced,155.3,Rainfall_Only,0,Deep_Till,29.2,Medium,Medium,Yes,5.56,1164.9,1297.88,132.98,0.0,488.1,Alkaline,Medium,Low,Medium,High,High,Cool,Medium,Medium,Low,Medium,5,Spring,134,Long,10.245939532160136,Medium,0.004772941883423469,High,0.0,None,0.011391108379430442,Medium,0,Low,Highland,Dry,Moderate
FARM_01809,FIELD_FARM_01809_5,Northeast,42.17528,-71.94469,599.3,Sandy,6.79,1.92,12.5,75.6,218.0,6.7,1216.3,61.6,19.2,Peas,Peas_Standard,2023-04-05,2023-08-13,No_Fertilizer,0.0,Rainfall_Only,0,Strip_Till,57.6,Low,Low,No,1.77,620.38,595.58,-24.8,0.0,132.0,Neutral,Low,Low,High,High,High,Cool,Low,Medium,Low,Low,4,Spring,130,Long,-4.164008193693542,Loss,0.002853090041587414,Medium,0.0,None,0.013409090909090909,Medium,1,Medium,Highland,Moderate,Moderate
FARM_01810,FIELD_FARM_01810_4,Southwest,31.64444,-99.217186,627.9,Silt,7.09,2.55,33.1,34.7,55.0,23.9,544.5,68.0,15.2,Beans,Beans_Standard,2023-05-15,2023-09-03,NPK_Balanced,115.2,Drip_Irrigation,2,Deep_Till,50.9,Medium,High,Yes,2.46,1212.68,938.94,-273.75,863.6,753.8,Alkaline,Medium,Medium,Medium,Low,Medium,Moderate,Low,Low,High,High,5,Spring,111,Medium,-29.15521758578823,Loss,0.0020285648316126265,Low,0.0028485409911996294,None,0.0032634651101087825,Low,1,Medium,Highland,Moderate,Low
FARM_01811,FIELD_FARM_01811_3,Southwest,33.478258,-117.025184,253.4,Loam,6.19,4.6,40.4,49.2,283.0,19.5,505.6,61.2,18.2,Soybeans,Maturity_Group_3,2023-04-28,2023-08-12,Phosphorus_High,74.0,Drip_Irrigation,1,Reduced_Till,58.0,Medium,High,Yes,3.12,1295.36,1491.24,195.87,2666.4,438.8,Neutral,High,High,Medium,High,Medium,Moderate,Medium,Medium,nan,Medium,4,Spring,106,Medium,13.134706687052386,Medium,0.0024085968379446644,Low,0.00117011701170117,None,0.007110300820419325,Low,1,Medium,Rolling,Moderate,Moderate
FARM_01812,FIELD_FARM_01812_1,California_Central_Valley,35.558359,-120.681301,812.5,Sandy,5.96,2.39,32.6,33.6,158.9,18.3,442.3,45.0,22.4,Lettuce,Lettuce_Standard,2023-02-22,2023-06-01,NPK_Balanced,136.5,Rainfall_Only,0,Deep_Till,1.9,Low,Low,Yes,23.01,922.69,29620.73,28698.04,0.0,481.1,Neutral,Medium,Medium,Medium,Medium,Medium,Moderate,VeryHigh,VeryHigh,Low,Medium,2,Winter,99,Medium,96.88498561649223,High,0.02493795315869902,VeryHigh,0.0,None,0.047827894408646855,High,0,Low,Highland,Dry,High
FARM_01813,FIELD_FARM_01813_2,Great_Plains,35.456102,-91.123446,1354.5,Loam,7.18,4.85,33.8,42.0,300.0,13.2,715.6,68.0,25.7,Soybeans,Maturity_Group_4,2023-05-26,2023-10-23,Phosphorus_High,80.6,Subsurface_Drip,11,Minimum_Till,71.7,High,Medium,Yes,2.57,1291.85,1058.84,-233.01,200.1,349.7,Alkaline,High,Medium,Medium,High,Medium,Cool,Low,Low,Medium,Medium,5,Spring,150,Long,-22.006157681991613,Loss,0.001989395053605295,Low,0.012843578210894553,Low,0.00734915641978839,Low,0,Low,Mountain,Moderate,High
FARM_01814,FIELD_FARM_01814_3,Southwest,31.057564,-99.673179,953.5,Sandy_Loam,6.51,1.86,29.7,28.9,296.3,23.6,417.0,44.1,25.4,Onions,Onions_Standard,2023-03-07,2023-08-03,NPK_Balanced,117.9,Drip_Irrigation,2,No_Till,3.6,High,Low,Yes,34.03,850.22,14840.15,13989.93,1363.8,404.3,Neutral,Low,Medium,Medium,High,Medium,Moderate,VeryHigh,VeryHigh,nan,Medium,3,Spring,149,Long,94.27081262655702,High,0.040024934722777634,VeryHigh,0.024952339052647016,Medium,0.08417017066534752,VeryHigh,2,High,Highland,Dry,High
FARM_01815,FIELD_FARM_01815_3,Southeast,29.894996,-96.433334,190.4,Sandy_Loam,5.88,2.68,32.5,41.7,181.0,16.6,1389.1,56.2,16.0,Potatoes,Russet,2023-04-20,2023-08-13,Organic_Compost,1698.1,Rainfall_Only,0,Reduced_Till,2485.5,Medium,High,Yes,29.95,7395.23,8163.37,768.14,0.0,194.4,Neutral,Medium,Medium,Medium,Medium,High,Moderate,VeryHigh,High,Low,Low,4,Spring,115,Medium,9.40959432195282,Low,0.004049907846003438,Medium,0.0,None,0.15406378600823045,VeryHigh,1,Medium,Lowland,Moderate,Low
FARM_01816,FIELD_FARM_01816_1,Northeast,40.070914,-66.902431,1299.8,Clay,6.98,4.44,30.5,18.8,260.7,7.6,1247.3,79.4,17.3,Carrots,Carrots_Standard,2023-04-09,2023-07-25,Organic_Compost,1917.0,Rainfall_Only,0,Strip_Till,2.6,Medium,High,No,30.0,1168.7,10061.22,8892.51,0.0,158.4,Neutral,High,Medium,Low,High,High,Cool,VeryHigh,VeryHigh,Low,Low,4,Spring,107,Medium,88.38401307197338,High,0.02566954736031488,VeryHigh,0.0,None,0.1893939393939394,VeryHigh,2,High,Mountain,Humid,Low
FARM_01817,FIELD_FARM_01817_3,Great_Plains,39.996992,-102.791818,271.8,Clay,7.06,4.21,37.4,73.9,227.1,12.8,348.7,44.1,25.0,Wheat,Spring_Wheat,2023-10-14,2024-03-06,Urea,257.3,Micro_Sprinkler,13,Strip_Till,109.7,Low,High,Yes,3.65,1464.2,968.96,-495.24,227.4,574.0,Alkaline,High,Medium,High,High,Low,Cool,Medium,Low,Medium,Medium,10,Fall,144,Long,-51.110468956406876,Loss,0.002492828848517962,Medium,0.016051011433597186,Medium,0.006358885017421602,Low,1,Medium,Rolling,Dry,High
FARM_01818,FIELD_FARM_01818_3,Midwest,48.274583,-82.001719,434.3,Loam,6.18,4.71,45.4,74.4,253.6,11.5,914.6,77.1,21.9,Corn,Flint_Corn,2023-03-05,2023-07-22,NPK_Balanced,148.4,Subsurface_Drip,10,Deep_Till,23.5,Medium,Low,Yes,11.74,1333.72,2364.77,1031.05,149.6,552.4,Neutral,High,High,High,High,High,Cool,High,High,Low,Medium,3,Spring,139,Long,43.60043471458112,High,0.008802447290285818,High,0.078475935828877,High,0.021252715423606083,High,0,Low,Rolling,Humid,Moderate
FARM_01819,FIELD_FARM_01819_1,Pacific_Northwest,47.229566,-124.731764,590.7,Sandy,5.52,0.55,10.5,44.0,53.3,9.2,2499.5,83.4,16.9,Carrots,Carrots_Standard,2023-04-02,2023-07-07,No_Fertilizer,0.0,Subsurface_Drip,5,No_Till,3.1,High,High,Yes,9.29,837.9,4558.79,3720.89,372.1,215.9,Neutral,Low,Low,Medium,Low,High,Cool,High,High,Medium,Low,4,Spring,96,Medium,81.62012288348444,High,0.011087241914309582,High,0.024966406879871,Medium,0.0430291801760074,High,1,Medium,Highland,Humid,Low
FARM_01820,FIELD_FARM_01820_3,Southeast,31.367474,-85.810201,778.8,Clayey_Loam,6.45,4.77,47.9,58.7,143.7,19.7,1566.2,71.0,21.1,Rice,Medium_Grain,2023-05-22,2023-10-18,NPK_Balanced,143.1,Rainfall_Only,0,No_Till,33.5,Medium,Low,Yes,10.41,750.7,4101.16,3350.47,0.0,289.5,Neutral,High,High,High,Medium,High,Moderate,High,High,Low,Low,5,Spring,149,Long,81.69566659189107,High,0.013867057413081123,VeryHigh,0.0,None,0.035958549222797925,High,1,Medium,Highland,Humid,Moderate
FARM_01821,FIELD_FARM_01821_4,Southwest,33.992191,-95.649613,259.8,Silt,6.25,4.26,31.5,56.9,248.9,20.7,418.6,50.2,28.9,Onions,Onions_Standard,2023-04-01,2023-07-27,Urea,179.8,Drip_Irrigation,1,Conventional_Till,3.7,Low,Low,Yes,47.02,1054.22,14218.26,13164.04,1851.7,694.5,Neutral,High,Medium,High,High,Medium,Moderate,VeryHigh,VeryHigh,nan,High,4,Spring,117,Medium,92.58544997770473,High,0.04460169604067463,VeryHigh,0.02539288221634174,Medium,0.06770338372930167,VeryHigh,1,Medium,Rolling,Moderate,VeryHigh
FARM_01822,FIELD_FARM_01822_4,Pacific_Northwest,46.021729,-112.790092,149.1,Sandy_Loam,6.1,2.07,27.3,58.1,102.3,12.4,2204.2,79.7,19.1,Potatoes,Red,2023-03-15,2023-07-17,Potassium_High,146.5,Rainfall_Only,0,No_Till,2267.8,Medium,Medium,Yes,25.45,6544.04,9772.77,3228.72,0.0,228.0,Neutral,Medium,Medium,High,Medium,High,Cool,VeryHigh,High,Low,Low,3,Spring,124,Long,33.0379206714166,High,0.003889034908099584,Medium,0.0,None,0.11162280701754386,VeryHigh,1,Medium,Lowland,Humid,Moderate
FARM_01823,FIELD_FARM_01823_4,Pacific_Northwest,47.086393,-122.498963,1129.8,Clay,7.4,3.87,32.2,46.6,289.1,9.2,1888.6,76.7,26.8,Wheat,Durum_Wheat,2023-10-22,2024-02-20,Potassium_High,84.6,Subsurface_Drip,6,No_Till,113.8,Medium,Medium,No,3.37,1144.61,818.25,-326.36,397.7,236.3,Alkaline,Medium,Medium,Medium,High,High,Cool,Medium,Low,Medium,Low,10,Fall,121,Long,-39.88512068438742,Loss,0.0029442342806720195,Medium,0.008473723912496858,Low,0.01426153195090986,Medium,2,High,Mountain,Humid,VeryHigh
FARM_01824,FIELD_FARM_01824_4,Southeast,27.646565,-88.049935,384.5,Sandy,6.19,1.11,13.0,30.0,250.9,18.3,929.1,40.4,15.3,Potatoes,Red,2023-04-28,2023-08-12,Nitrogen_High,118.5,Subsurface_Drip,8,Conventional_Till,2839.1,Low,Medium,Yes,32.01,8365.81,10372.52,2006.7,191.8,698.2,Neutral,Low,Low,Medium,High,High,Moderate,VeryHigh,High,Low,High,4,Spring,106,Medium,19.346311214632507,Medium,0.0038262881896672287,Medium,0.16689259645464022,High,0.04584646233171011,High,0,Low,Rolling,Dry,Low
